IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
332,Fabricated metal products,0,0,0,0,0,0,1609,514,198,2184,305743,4830,468,211,1482,277,360,404,0,6,0,11,328,0,432,1551,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2740,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,1414,0
333,Machinery,0,0,0,0,0,0,543,0,275,160,3605,341007,995,1088,1481,892,122,580,10,0,0,18,0,0,533,516,5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1048,7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0
334,Computer and electronic products,0,0,0,0,0,0,23,19,64,345,214,1136,321236,1205,11,2039,41,793,0,8,0,47,168,0,815,243,4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11548,31800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,75,0,138,737,485,884,1139,109775,64,100,3,111,0,0,0,23,0,8,41,70,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,365,0,56,113,870,1564,285,354,474863,343,44,22,0,53,0,0,0,0,143,268,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,7316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0
3364OT,Other transportation equipment,0,0,0,0,0,0,642,0,0,7,1056,3593,1400,806,639,227194,0,0,0,12,0,0,0,0,130,148,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,16653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0
337,Furniture and related products,0,0,0,0,0,0,248,357,105,5,234,71,0,3,16,0,57481,208,0,73,12,11,2,0,36,141,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,653,117,48,74,202,341,747,28,7,144,462,140409,0,212,85,178,166,20,988,607,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,853717,5,9,380,0,0,3976,44,6189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,43,0,0,4,23,0,0,0,80,2,105,138,0,46811,1010,21,69,0,3209,142,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24220,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Paper products,0,0,0,0,0,0,81,120,187,11,36,0,2,0,0,0,5,140,0,266,0,169333,487,0,984,1480,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0
323,Printing and related support activities,0,0,0,0,0,0,7,0,0,0,6,0,98,0,0,0,0,301,0,183,718,305,58940,0,0,363,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,20835,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0
324,Petroleum and coal products,0,0,0,287,0,0,152,0,92,1749,0,6,0,0,0,0,0,0,0,1,0,23,0,762826,40662,4,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,8,0,0,127,18,77,304,230,244,1429,164,0,3,0,152,2968,0,0,268,6,1325,723017,3509,15645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,29595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,85,466,271,44,746,606,123,157,586,36,238,496,0,776,0,978,168,37,1105,189253,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
42,Wholesale trade,0,736,0,0,0,0,3745,0,0,0,2,429,170,0,71,18,3,1465,4189,0,0,0,0,0,0,0,1263038,0,0,0,0,0,0,0,0,0,99,918,173,0,0,0,0,0,0,0,0,0,0,9245,0,17345,1106,0,34,0,0,0,0,0,0,0,0,0,0,55002,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139100,0,0,0,0,0,0,45,0,0,374,344,0,0,0,0,2926,0,225,0,0,0,1269,0,0,24,0,0,0,48,0,0,0,0,0,254,0,0,66615,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9336,0,0,0,0,0,0,0,0,0,180739,0,0,0,0,0,0,0,0,0,26,0,0,0,0,698,0,0,0,0,0,1276,0,0,12,0,78,0,0,0,0,0,0,0,17,0,14370,36,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,3282,0,12,0,0,0,0,0,0,0,0,202895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,107,0,9,0,0,0,0,0,0,0,0,0,3151,3105,0,0,0,0,0,0,0
4A0,Other retail,126,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0,0,2320,0,0,235,0,25,0,0,0,0,0,0,0,691098,0,0,0,0,0,0,2976,20,0,0,0,0,84,0,2,0,0,0,3858,0,1496,832,0,1623,0,218,440,0,0,0,0,122,0,13512,13860,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55075,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,273631,0,0,2078,3869,0,0,0,0,0,0,0,0,0,0,179,0,72,102,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,30,0,0,0,0,48445,0,313,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,702,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,13,276,0,1193,405,140,0,175443,5159,0,0,0,0,0,0,37,0,0,0,90,0,144,148,0,26,2,0,6,0,0,0,0,0,0,89,186,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1533,0,0,155,78538,0,0,0,0,0,0,0,0,0,0,7,0,121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,748,0,0,0,161,0,0,0,0,0,0,0,0,215119,0,0,8017,0,0,0,0,0,0,17,0,16080,56323,0,542,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,57,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,485,0,0,0,0,0,0,0,0,0,136291,0,0,0,0,0,0,0,103,92,0,477,235,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,0,0,0,1302,0,0,0,0,0,0,0,0,0,358,614340,0,0,0,0,0,0,0,3413,0,3560,86546,0,0,0,0,0,0,0,0,0,0,0,0,1689,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,113,0,0,0,0,0,0,0,0,5895,0,101,102106,0,0,0,0,0,0,58,0,14660,31668,0,117,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,551057,40208,667,0,0,0,43695,0,4703,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13786,390935,2461,0,0,0,0,0,2925,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,734996,0,0,0,0,353,6694,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111917,0,0,0,0,244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645396,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,769184,0,0,89,125,0,0,0,0,0,0,0,0,0,0,63,0,90,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,1644,0,0,0,471,14,0,0,0,0,0,0,0,0,21,535,0,0,1456,278553,0,150,9,0,0,0,3,0,0,0,0,0,0,0,0,1481,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289291,237,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,0,0,0,1504,0,0,0,0,0,0,0,0,1483,0,140,25398,0,0,0,0,0,0,0,0,268075,4019,0,3055,0,1169,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,3299,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,25,0,19093,1060938,0,1641,0,0,0,0,0,0,6,0,0,0,977,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8303,4265,471301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,659,26,0,5682,5727,0,612857,39,8,6,0,0,67,0,0,0,0,6,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,187,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,48,96,0,0,83082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0
61,Educational services,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,246,131,0,3593,24910,0,0,0,246091,0,0,0,0,1079,0,10650,4893,11,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,645,125,0,0,0,0,826087,0,255,0,0,0,0,212,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,1849,4020,0,0,0,0,2585,638443,81,0,0,0,0,2988,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,9,18,0,0,0,0,884,0,199960,346,0,0,0,580,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0,0,0,0,129,0,2538,156448,0,0,0,0,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265,0,32,5897,0,0,0,32,0,0,0,0,120866,2582,3,2370,273,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,39,169,0,0,0,1433,0,0,0,0,190,98893,429,14089,873,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,7383,723,846,0,19,2,0,1,0,0,0,0,0,0,1048,24782,119719,31066,862,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,957,155,565786,0,0,0,0,0,0,111,0
81,"Other services, except government",0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,4651,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,311,291,0,465,953,0,0,0,3,0,0,0,36,0,0,0,4551,542179,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,15,0,0,0,0,0,0,0,0,2598,21519,0,0,0,243,0,1547,0,0,22,0,0,0,0,662276,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,292,0,0,0,149,408,0,0,2,0,0,0,0,0,0,0,174,0,0,0,0,23,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,228,0,0,0,0,2867,12265,0,0,0,0,0,3799,0,0,0,0,0,0,0,0,343785,1271,0,0,0,2624
 GFE,Federal government enterprises,0,0,0,0,0,14305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,0,0,0,0,0,0,124,0,0,0,0,1864,0,0,804,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2513,1,0,0,71181,0,0,0,0
 GSLG,State and local general government,544,3180,0,417,0,1166,17353,205,0,0,0,0,0,0,0,0,0,1128,1615,0,1251,566,1465,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,1,0,2216,0,0,0,23316,0,0,0,0,4691,46863,0,8572,15522,87896,20095,155768,0,3850,3319,2908,9423,17433,1232,0,0,0,1524800,0,4444,0
 GSLE,State and local government enterprises,0,0,0,0,0,94908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,150,221,0,13776,0,10727,0,0,0,0,0,31,0,1,0,5916,21794,0,0,0,0,0,0,0,0,0,0,0,0,436,26523,0,0,2549,0,0,0,0,79356,0,0
