IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
324,Petroleum and coal products,0,0,0,286,0,0,164,0,137,1452,0,8,0,0,0,0,0,0,0,2,0,76,0,566725,31206,10,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,10,0,0,170,11,17,382,52,262,1330,212,0,3,0,279,2172,0,0,354,9,763,667142,3730,13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,36175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,114,379,171,70,969,914,222,156,565,60,261,571,0,632,0,1324,147,19,1144,193845,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
42,Wholesale trade,0,720,0,0,0,0,4543,0,0,0,2,397,95,0,82,17,3,1773,3123,0,0,0,0,0,0,0,1177763,0,0,0,0,0,0,0,0,0,69,854,177,0,0,0,0,0,0,0,0,0,0,9673,0,15201,1306,0,40,0,0,0,0,0,0,0,0,0,0,53618,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142114,0,0,0,0,0,0,36,0,0,385,291,0,0,0,0,3352,0,258,0,0,0,1323,0,43,34,0,0,0,38,0,0,0,0,0,259,0,0,66093,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8367,0,0,0,0,0,0,0,0,0,163274,0,0,0,0,0,0,0,0,0,23,0,0,0,0,625,0,0,0,0,0,2126,0,7,17,0,70,0,0,0,0,0,0,0,16,0,12386,32,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,2746,0,0,0,0,0,0,0,0,0,0,0,2731,0,13,0,0,0,0,0,0,0,0,182607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,119,0,12,0,0,0,0,0,0,0,0,0,2716,2767,0,0,0,0,0,0,0
4A0,Other retail,168,0,0,0,0,0,4434,0,0,0,0,0,0,0,0,0,0,2364,0,0,305,0,30,0,0,0,0,0,0,0,681543,0,0,0,0,0,0,2777,17,0,0,0,0,74,0,1,0,0,0,4065,0,1417,1033,0,1620,0,175,379,0,0,0,0,127,0,11646,13465,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,88,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46953,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275095,0,0,2099,4038,0,0,0,0,0,0,0,0,0,0,180,0,72,104,0,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,34,0,0,0,0,44416,0,299,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,724,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,12,256,0,1184,404,138,0,170130,4816,0,0,0,0,0,0,35,0,0,0,84,0,169,155,0,26,2,0,5,0,0,0,0,0,0,81,173,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1307,0,0,132,67440,0,0,0,0,0,0,0,0,0,0,6,0,64,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,650,0,0,0,169,0,0,0,0,0,0,0,0,202392,0,0,8403,0,0,0,0,0,0,20,0,13835,76020,0,654,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,43,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,462,0,0,0,0,0,0,0,0,0,134467,0,0,0,0,0,0,0,100,88,0,212,173,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,1181,0,0,0,0,0,0,0,0,0,332,554938,0,0,0,0,0,0,0,3323,0,4590,77126,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,93,0,0,0,0,0,0,0,0,4587,0,82,82066,0,0,0,0,0,0,47,0,11759,20534,0,95,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,632799,45405,731,0,0,0,54379,0,3919,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21227,475625,3081,0,0,0,0,0,3379,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,696525,0,0,0,0,282,5213,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116369,0,0,0,0,181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,31285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465536,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,874712,0,0,107,120,0,0,0,0,0,0,0,0,0,0,62,0,80,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,2425,0,0,0,477,14,0,0,0,0,0,0,0,0,28,574,0,0,1391,261069,0,147,8,0,0,0,3,0,0,0,0,0,0,0,0,1569,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288102,265,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883,0,0,0,1180,0,0,0,0,0,0,0,0,1174,0,110,18318,0,0,0,0,0,0,0,0,216137,5273,0,2403,0,936,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,20,0,19369,978905,0,1446,0,0,0,0,0,0,7,0,0,0,858,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7118,3859,420440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,516,23,0,5444,5420,0,572089,39,8,6,0,0,62,0,0,0,0,6,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,149,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,36,73,0,0,74000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0
61,Educational services,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,207,110,0,3068,19826,0,0,0,190754,0,0,0,0,861,0,6375,4543,8,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839,0,384,173,0,0,0,0,698862,0,196,0,0,0,0,182,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,1534,3432,0,0,0,0,2128,517768,67,0,0,0,0,2483,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,17,25,0,0,0,0,749,0,169729,334,0,0,0,499,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,0,0,0,106,0,1993,131820,0,0,0,0,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,0,18,5222,0,0,0,27,0,0,0,0,111590,2834,2,2213,253,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,13,152,0,0,0,1270,0,0,0,0,187,93334,416,13627,903,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,7712,732,853,0,27,3,0,0,0,0,0,0,0,0,1066,29528,119261,31236,871,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,881,143,508331,0,0,0,0,0,0,99,0
81,"Other services, except government",0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,4596,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,305,279,0,463,851,0,0,0,3,0,0,0,33,0,0,0,4029,521643,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,13,0,0,0,0,0,0,0,0,2079,18222,0,0,0,209,0,1326,0,0,19,0,0,0,0,526072,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,136,0,0,0,69,272,0,0,1,0,0,0,0,0,0,0,81,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,106,0,0,0,0,2370,11587,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,272278,591,0,0,0,1703
 GFE,Federal government enterprises,0,0,0,0,0,12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,0,0,0,0,0,0,0,0,0,119,0,0,0,0,-74,0,0,698,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2334,1,0,0,77139,0,0,0,0
 GSLG,State and local general government,463,2715,0,356,0,998,17570,174,0,0,0,0,0,0,0,0,0,947,1380,0,1076,491,1250,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,1,0,1885,0,0,0,19930,0,0,0,0,4132,40442,0,7333,13260,75082,21161,128633,0,3289,2835,2484,8049,15353,1052,0,0,0,1411371,0,3796,0
 GSLE,State and local government enterprises,0,0,0,0,0,83428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,0,128,206,0,11777,0,9696,0,0,0,0,0,14,0,3,0,5545,15479,0,0,0,0,0,0,0,0,0,0,0,0,446,25967,0,0,1995,0,0,0,0,67345,0,0
