IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
324,Petroleum and coal products,0,0,0,168,0,0,129,0,132,496,0,59,0,0,0,0,0,0,0,54,0,14,0,198455,10995,56,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,25,0,0,151,36,90,76,227,839,1026,112,101,0,0,435,1670,0,0,213,9,1778,434052,3051,5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,19295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,103,168,147,152,936,2091,443,363,956,115,141,617,0,272,0,1246,145,0,1045,160316,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0
42,Wholesale trade,0,398,0,0,0,0,2477,0,0,0,4,332,48,0,52,18,22,1821,2289,0,0,0,0,0,0,0,833456,0,0,0,0,0,0,0,0,0,28,324,86,0,0,0,0,0,0,0,0,0,0,8155,0,13144,1107,0,95,0,21,0,0,0,0,0,0,0,0,30011,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133167,0,0,0,0,0,0,2,0,0,562,165,0,0,0,0,2985,0,22,0,0,0,888,0,24,33,0,0,0,62,0,0,0,0,0,151,0,0,70456,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6657,0,0,0,0,0,0,0,0,0,136264,0,0,0,0,0,0,0,0,0,11,0,0,0,0,49,0,0,0,0,0,602,0,10,17,0,61,0,0,0,0,0,0,0,59,0,9269,359,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1409,0,0,0,0,0,0,0,0,0,0,0,1592,0,7,0,0,0,0,0,0,0,0,129819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,89,65,0,6,0,0,0,0,0,0,0,0,0,2079,3034,0,0,0,0,0,0,0
4A0,Other retail,173,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,1129,0,0,374,0,2,0,0,0,0,0,0,0,505979,0,0,0,0,0,0,1436,11,0,0,0,0,56,0,15,0,38,0,6156,0,1451,955,0,1301,0,119,303,0,0,0,0,185,0,7512,11796,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26360,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,35,0,11,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,202203,0,0,1257,2116,0,0,0,0,0,0,0,0,0,0,0,0,71,179,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,27050,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,181,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,5,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,47,160,0,85,201,38,0,116074,3923,0,0,0,0,0,0,0,0,0,0,86,0,135,1739,0,11,0,42,15,0,0,0,0,2,0,88,182,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,764,0,0,794,37468,0,0,0,0,0,0,0,0,0,0,0,0,63,92,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,0,466,0,0,0,284,0,0,0,0,0,0,0,0,172628,0,0,4642,0,0,0,0,0,0,22,0,13175,67579,0,701,0,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,3,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,99,0,0,0,0,0,0,0,0,0,118555,0,0,0,0,0,0,0,66,46,0,143,165,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,359,0,0,0,0,0,0,0,0,0,171,497686,408,0,0,0,0,0,0,2075,0,5258,67124,0,0,0,2,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,131,0,0,0,0,0,0,0,0,3487,0,189,56539,0,0,0,0,0,0,64,0,16135,5731,0,134,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,539347,43994,0,0,0,0,54359,0,3019,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5771,278999,700,0,0,0,0,0,1777,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,470766,0,0,687,0,207,4370,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72476,0,0,0,0,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,24893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121811,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571413,0,0,75,19,0,0,0,0,0,0,0,0,0,4,53,0,59,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,2127,0,0,0,308,21,0,0,0,0,0,0,0,0,7,0,0,0,847,195831,0,106,9,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215735,221,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,0,0,0,327,0,0,0,0,0,0,0,0,1409,0,149,10237,0,0,0,0,0,0,0,0,167193,3702,0,2576,0,536,0,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,2642,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,12073,699804,0,996,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4589,2830,254971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,3606,4553,0,402099,281,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,53,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,110,0,0,52105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0
61,Educational services,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,2248,15129,0,0,0,137728,0,0,0,0,286,0,4756,4951,16,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,175,123,0,0,0,0,522775,0,383,0,0,0,0,222,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,1003,3208,0,0,0,0,7000,367221,847,0,0,0,0,1283,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,312,0,22,18,0,0,0,0,755,0,125576,12,0,0,0,246,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,0,0,0,0,162,0,222,100285,0,0,0,127,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0,44,3565,0,0,0,47,0,0,0,0,78679,1703,1,886,171,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,10,104,0,0,0,1652,0,0,0,0,143,59383,243,10710,565,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168,0,0,0,6,3,0,0,0,0,0,0,0,0,0,26120,91462,22730,0,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1457,598,394627,0,0,0,0,0,0,66,0
81,"Other services, except government",0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,518,1463,0,40,0,9,0,0,0,0,0,0,0,3091,448424,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,0,0,0,0,2090,12868,0,0,0,141,0,899,0,0,13,0,0,0,0,358098,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,91,0,0,0,46,252,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,71,0,0,0,0,2110,10330,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,202229,394,0,0,0,675
 GFE,Federal government enterprises,0,0,0,0,0,9793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,0,0,0,0,98,0,0,0,0,256,0,0,581,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,1775,1,0,0,68982,0,0,0,0
 GSLG,State and local general government,356,2078,0,273,0,762,13900,134,0,0,0,0,0,0,0,0,0,737,1055,0,818,370,958,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,1,0,1448,0,0,0,15240,0,0,0,0,3126,32980,0,5603,10145,57450,16191,98561,0,2516,2169,1901,6159,11729,805,0,0,0,1091038,0,2905,0
 GSLE,State and local government enterprises,0,0,0,0,0,61356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534,0,85,185,0,8959,0,6955,0,0,0,0,0,59,0,1,0,4442,10387,0,0,0,0,0,0,0,0,0,0,0,0,469,14497,0,0,1425,0,0,0,0,51100,0,0
