IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
622,Hospitals,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,1015,2490,0,0,0,0,5214,308671,687,0,0,0,0,1166,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,231,0,26,19,0,0,0,0,616,0,109965,10,0,0,0,220,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,0,0,0,0,129,0,154,82932,0,0,0,164,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128,0,55,2947,0,0,0,41,0,0,0,0,65259,1246,1,795,151,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,10,105,0,0,0,2060,0,0,0,0,146,58581,287,10667,540,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776,0,0,0,6,3,0,0,0,0,0,0,0,0,0,21690,96467,24421,0,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1165,566,358655,0,0,0,0,0,0,83,0
81,"Other services, except government",0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,514,1368,0,34,0,8,0,0,0,0,0,0,0,2574,415635,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,1126,10314,0,0,0,126,0,800,0,0,11,0,0,0,0,308297,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,177,0,0,0,90,200,0,0,1,0,0,0,0,0,0,0,106,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,138,0,0,0,0,1899,9115,0,0,0,0,0,2303,0,0,0,0,0,0,0,0,166760,771,0,0,0,691
 GFE,Federal government enterprises,0,0,0,0,0,9514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,0,0,103,0,0,0,0,423,0,0,757,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1870,1,0,0,65951,0,0,0,0
 GSLG,State and local general government,314,1833,0,241,0,672,12176,118,0,0,0,0,0,0,0,0,0,650,931,0,721,327,845,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1,0,1278,0,0,0,13444,0,0,0,0,2688,28841,0,4943,8950,53680,14283,82434,0,2220,1914,1677,5433,10347,710,0,0,0,969117,0,2562,0
 GSLE,State and local government enterprises,0,0,0,0,0,58051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,85,129,0,8438,0,6443,0,0,0,0,0,67,0,1,0,4187,9229,0,0,0,0,0,0,0,0,0,0,0,0,468,10796,0,0,1368,0,0,0,0,46305,0,0
