IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
332,Fabricated metal products,0,0,0,0,0,0,793,340,199,4112,266383,4287,678,341,932,306,372,532,0,21,0,42,88,0,749,1842,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,1079,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,760,0
333,Machinery,0,0,0,0,0,0,656,0,456,447,3566,276514,1613,1783,1501,518,102,685,104,0,0,37,0,0,786,643,4847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,832,5128,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,472,0
334,Computer and electronic products,0,0,0,0,0,0,15,17,112,335,187,1692,347882,963,213,2807,141,734,0,129,0,142,28,0,963,329,4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,28100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,24,0,127,752,627,1405,1685,100600,293,54,16,138,0,0,0,48,0,19,258,67,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,300,0,36,415,1302,2558,1837,448,503880,311,62,59,0,35,0,0,0,0,257,588,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,9565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0
3364OT,Other transportation equipment,0,0,0,0,0,0,310,0,0,6,973,3375,959,692,432,169927,0,0,0,128,0,0,0,0,641,473,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,21099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0
337,Furniture and related products,0,0,0,0,0,0,202,501,281,14,422,225,0,48,48,0,79834,248,0,89,6,96,3,0,123,354,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,510,102,294,139,369,392,945,123,13,151,407,127818,0,189,5,167,686,93,1043,903,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,648580,25,61,41,0,0,3262,19,5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,26,0,0,26,68,0,0,0,151,2,373,237,0,67510,258,112,66,0,5848,381,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,806,33718,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Paper products,0,0,0,0,0,0,61,71,64,56,108,0,20,0,0,0,45,275,0,322,0,154411,363,0,1046,1294,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0
323,Printing and related support activities,0,0,0,0,0,0,4,0,0,0,50,0,129,0,0,0,0,271,0,126,19,951,69222,0,0,364,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,25818,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
324,Petroleum and coal products,0,0,0,204,0,0,70,0,54,1118,0,6,0,0,0,0,0,0,0,20,0,21,0,432996,22235,20,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,20,0,0,69,10,41,241,106,310,1159,161,7,2,0,307,1659,0,0,180,6,10075,555808,2307,10118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,52,336,430,69,914,1165,302,257,507,65,234,680,0,446,0,1182,94,11,2537,184710,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0
42,Wholesale trade,0,497,0,0,0,0,3302,0,0,0,3,371,72,0,21,18,12,729,944,0,0,0,0,0,0,0,1045168,0,0,0,0,0,0,0,0,0,53,569,127,0,0,0,0,0,0,0,0,0,0,8756,0,13598,1331,0,72,0,10,0,0,0,0,0,0,0,0,41145,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135331,0,0,0,0,0,0,19,0,0,507,220,0,0,0,0,3271,0,164,0,0,0,1125,0,32,26,0,0,0,49,0,0,0,0,0,199,0,0,70442,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7636,0,0,0,0,0,0,0,0,0,153283,0,0,0,0,0,0,0,0,0,17,0,0,0,0,372,0,0,0,0,0,1477,0,10,13,0,66,0,0,0,0,0,0,0,35,0,11320,175,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,2277,0,12,0,0,0,0,0,0,0,0,169969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,94,0,10,0,0,0,0,0,0,0,0,0,2500,2944,0,0,0,0,0,0,0
4A0,Other retail,164,0,0,0,0,0,2633,0,0,0,0,0,0,0,0,0,0,1835,0,0,321,0,18,0,0,0,0,0,0,0,628906,0,0,0,0,0,0,2176,14,0,0,0,0,65,0,9,0,14,0,4788,0,1438,823,0,1476,0,145,343,0,0,0,0,145,0,10053,13084,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38203,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,253260,0,0,1817,3326,0,0,0,0,0,0,0,0,0,0,99,0,94,148,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22,0,0,0,0,36606,0,245,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,457,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,3,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,28,211,0,637,303,87,0,144213,4544,0,0,0,0,0,0,19,0,0,0,86,0,169,828,0,20,1,22,10,0,0,0,0,1,0,85,173,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,1004,0,0,426,51410,0,0,0,0,0,0,0,0,0,0,3,0,52,62,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,548,0,0,0,208,0,0,0,0,0,0,0,0,184363,0,0,6707,0,0,0,0,0,0,21,0,13634,74635,0,667,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,4,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,299,0,0,0,0,0,0,0,0,0,130511,0,0,0,0,0,0,0,81,70,0,134,155,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993,0,0,0,801,0,0,0,0,0,0,0,0,0,257,521772,273,0,0,0,0,0,0,2572,0,5270,73666,0,0,0,1,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,105,0,0,0,0,0,0,0,0,3849,0,125,68369,0,0,0,0,0,0,52,0,13237,12156,0,107,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,608697,47754,398,0,0,0,47720,0,3407,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12780,365756,1913,0,0,0,0,0,2557,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,618708,0,0,240,0,295,5147,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89801,0,0,0,0,174,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,31830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319750,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,893337,0,0,71,88,0,0,0,0,0,0,0,0,0,2,59,0,69,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,2265,0,0,0,393,19,0,0,0,0,0,0,0,0,23,340,0,0,1132,242559,0,120,15,0,0,0,1,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268004,222,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4632,0,0,0,272,0,0,0,0,0,0,0,0,1211,0,121,13406,0,0,0,0,0,0,0,0,180146,4689,0,2336,0,692,0,0,0,0,0,0,0,0,1121,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,1,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,12,0,17009,844299,0,1826,0,0,0,0,0,0,4,0,0,0,976,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5617,3470,343967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,277,12,0,4633,5422,0,498854,146,4,5,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,102,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,100,0,0,64893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0
61,Educational services,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,121,58,0,2644,18505,0,0,0,159265,0,0,0,0,593,0,6080,4713,12,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,0,301,171,0,0,0,0,634549,0,302,0,0,0,0,203,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,1352,3545,0,0,0,0,5161,455236,444,0,0,0,0,1954,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,142,0,20,25,0,0,0,0,745,0,151894,195,0,0,0,373,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,0,0,0,0,129,0,1117,115804,0,0,0,56,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,0,23,4107,0,0,0,35,0,0,0,0,93120,2279,2,1497,212,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,6,130,0,0,0,1456,0,0,0,0,163,76043,331,12348,733,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,6857,369,424,0,27,3,0,0,0,0,0,0,0,0,552,29657,109771,28211,433,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1160,359,462901,0,0,0,0,0,0,85,0
81,"Other services, except government",0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,3336,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,175,290,0,505,1077,0,16,0,6,0,0,0,17,0,0,0,3547,486086,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,13,0,0,0,0,0,0,0,0,2050,15459,0,0,0,217,0,1379,0,0,19,0,0,0,0,475918,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,212,0,0,0,108,232,0,0,1,0,0,0,0,0,0,0,126,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,165,0,0,0,0,2356,11635,0,0,0,0,0,2412,0,0,0,0,0,0,0,0,247523,923,0,0,0,1435
 GFE,Federal government enterprises,0,0,0,0,0,10890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,0,117,0,0,0,0,-343,0,0,674,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2208,1,0,0,69567,0,0,0,0
 GSLG,State and local general government,413,2409,0,316,0,883,15590,155,0,0,0,0,0,0,0,0,0,855,1224,0,948,429,1110,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,1,0,1679,0,0,0,17667,0,0,0,0,3623,39407,0,6495,11761,66600,18770,114096,0,2917,2515,2203,7140,13597,933,0,0,0,1256608,0,3367,0
 GSLE,State and local government enterprises,0,0,0,0,0,72543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,0,108,192,0,10463,0,8493,0,0,0,0,0,36,0,3,0,4868,12653,0,0,0,0,0,0,0,0,0,0,0,0,459,22718,0,0,1694,0,0,0,0,60504,0,0
