IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
332,Fabricated metal products,0,0,0,0,0,0,2319,440,422,5048,218522,3645,718,215,2406,507,377,507,0,2,4,99,104,0,172,1427,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1071,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1075,0
333,Machinery,0,0,0,0,0,0,589,0,85,498,3970,246077,1141,1826,2332,296,260,566,325,0,0,49,0,0,754,278,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,3813,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,393,0
334,Computer and electronic products,0,0,0,0,0,0,65,105,393,164,306,1619,406249,1617,540,2673,604,1543,0,323,0,604,284,0,1241,833,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958,22365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,85,0,223,1772,1413,1463,2245,98697,989,199,24,277,0,0,0,71,0,51,243,141,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,451,0,57,234,897,1487,3095,288,410242,206,16,3,0,3,0,0,0,0,102,287,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0
3364OT,Other transportation equipment,0,0,0,0,0,0,413,0,0,2,722,2789,985,274,267,137887,0,0,0,189,0,0,0,0,32,195,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,11476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
337,Furniture and related products,0,0,0,0,0,0,326,571,88,5,367,112,0,26,107,0,61033,34,0,75,1,146,0,0,60,170,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,547,101,164,160,481,420,209,35,18,90,384,87365,0,229,578,113,213,33,901,522,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,510355,4,1,1,0,0,1789,3,5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,52,0,0,57,146,0,0,0,642,0,378,109,0,81713,399,110,46,0,4719,338,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1535,76574,0,0,0,0,0,2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
322,Paper products,0,0,0,0,0,0,157,169,5,69,131,0,137,0,0,0,47,244,0,304,0,144101,604,0,412,1048,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0
323,Printing and related support activities,0,0,0,0,0,0,53,0,0,0,12,0,31,0,0,0,0,232,0,77,40,403,69571,0,0,67,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,25503,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
324,Petroleum and coal products,0,0,0,186,0,0,71,0,127,410,0,46,0,0,0,0,0,0,0,40,0,34,0,163214,10036,47,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,87,0,0,251,64,93,112,235,499,1593,75,75,0,0,370,2142,0,0,216,9,2921,383778,3102,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,93,344,155,280,777,1393,258,190,1161,99,311,779,0,490,0,1616,267,0,1114,146142,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
42,Wholesale trade,0,383,0,0,0,0,2121,0,0,0,6,348,38,0,119,16,17,1733,5840,0,0,0,0,0,0,0,683146,0,0,0,0,0,0,0,0,0,14,791,77,0,0,0,0,0,0,0,0,0,0,9877,0,8111,1175,0,139,0,19,0,0,0,0,0,0,0,0,34485,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114735,0,0,0,0,0,0,1,0,0,157,108,0,0,0,0,2133,0,14,0,0,0,1050,0,16,34,0,0,0,20,0,0,0,0,0,131,0,0,55452,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5413,0,0,0,0,0,0,0,0,0,117399,0,0,0,0,0,0,0,0,0,9,0,0,0,0,29,0,0,0,0,0,1046,0,6,17,0,80,0,0,0,0,0,0,0,56,0,4524,285,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,462,0,6,0,0,0,0,0,0,0,0,107685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,48,580,0,66,0,0,0,0,0,0,0,0,0,1845,3600,0,0,0,0,0,0,0
4A0,Other retail,167,0,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,973,0,0,280,0,115,0,0,0,0,0,0,0,406590,0,0,0,0,0,0,1069,9,0,0,0,0,323,0,12,0,49,0,4196,0,800,894,0,1614,0,95,270,0,0,0,0,209,0,5861,9598,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24189,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,31,0,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,160698,0,0,1057,2246,0,0,0,0,0,0,0,0,0,0,0,0,31,135,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,23920,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,2777,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,4,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,54,109,0,39,65,42,0,77599,2671,0,0,0,0,0,0,0,0,0,0,62,0,56,2622,0,8,0,31,11,0,0,0,0,2,0,93,62,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,538,0,0,577,24786,0,0,0,0,0,0,0,0,0,0,0,0,34,80,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,0,0,0,445,0,0,0,244,0,0,0,0,0,0,0,0,126425,0,0,3719,0,0,0,0,0,0,18,0,4998,51704,0,562,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,72,0,0,0,0,0,0,0,0,0,85732,0,0,0,0,0,0,0,27,29,0,79,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,180,0,0,0,0,0,0,0,0,0,350,347605,23,0,0,0,0,0,0,2046,0,3082,44972,0,0,0,3,0,0,0,0,0,0,0,0,2969,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,78,0,0,0,0,0,0,0,0,1121,0,82,36395,0,0,0,0,0,0,48,0,4860,3940,0,99,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,350648,23471,0,0,0,0,52297,0,1610,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761,197495,530,0,0,0,0,0,956,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,355282,0,0,467,0,91,2328,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56327,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,23140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829175,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382350,0,0,40,17,0,0,0,0,0,0,0,0,0,4,52,0,1743,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,1714,0,0,0,75,15,0,0,0,0,0,0,0,0,4,0,0,0,536,144506,0,56,8,0,0,0,0,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158206,114,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,0,0,0,565,0,0,0,0,0,0,0,0,806,0,105,6890,0,0,0,0,0,0,0,0,100979,1657,0,1635,0,390,0,0,0,0,0,0,0,0,2735,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,63,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5847,515276,0,804,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,4543,189058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2057,3754,0,300417,183,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,240,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5,100,0,0,39486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1766,0
61,Educational services,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,766,11435,0,0,0,93243,0,0,0,0,406,0,4031,4683,10,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,94,125,0,0,0,0,383767,0,374,0,0,0,0,80,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,533,1618,0,0,0,0,3649,262968,601,0,0,0,0,1118,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,151,0,16,18,0,0,0,0,542,0,93076,9,0,0,0,182,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,89,0,80,61612,0,0,0,182,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877,0,34,2442,0,0,0,37,0,0,0,0,51111,554,1,619,118,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,5,99,0,0,0,2406,0,0,0,0,128,51790,318,10314,411,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13561,76960,20226,0,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,777,472,301148,0,0,0,0,0,0,100,0
81,"Other services, except government",0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,275,1186,0,24,0,7,0,0,0,0,0,0,0,336,346147,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,1458,9387,0,0,0,130,0,826,0,0,12,0,0,0,0,292468,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,90,0,0,0,46,160,0,0,1,0,0,0,0,0,0,0,53,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,70,0,0,0,0,2353,8098,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,146228,390,0,0,0,1115
 GFE,Federal government enterprises,0,0,0,0,0,8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,97,0,0,0,0,-314,0,0,839,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1883,2,0,0,60455,0,0,0,0
 GSLG,State and local general government,264,1540,0,202,0,565,9468,99,0,0,0,0,0,0,0,0,0,546,782,0,606,274,710,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,1073,0,0,0,11291,0,0,0,0,2729,22137,0,4151,7517,42563,11996,73138,0,1864,1607,1408,4563,8690,596,0,0,0,785931,0,2152,0
 GSLE,State and local government enterprises,0,0,0,0,0,53882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,83,38,0,7505,0,5279,0,0,0,0,0,77,0,16,0,3906,7376,0,0,0,0,0,0,0,0,0,0,0,0,423,6876,0,0,1191,0,0,0,0,42331,0,0
