IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
332,Fabricated metal products,0,0,0,0,0,0,940,313,239,4165,224025,3683,624,303,1166,342,283,474,0,12,0,35,63,0,446,1592,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,1027,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,650,0
333,Machinery,0,0,0,0,0,0,349,0,121,491,2941,232761,915,1927,2098,610,108,456,122,0,0,30,0,0,631,431,4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,976,3753,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,208,0
334,Computer and electronic products,0,0,0,0,0,0,21,32,155,274,318,2601,331379,1387,482,1997,248,917,0,173,0,143,45,0,886,456,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7447,23650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,20,0,94,761,819,1368,1323,89631,600,69,19,123,0,0,0,39,0,33,238,80,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,178,0,20,205,1090,1875,3629,354,470438,178,74,56,0,16,0,0,0,0,163,446,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,9017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0
3364OT,Other transportation equipment,0,0,0,0,0,0,176,0,0,8,778,3440,1255,755,471,144598,0,0,0,57,0,0,0,0,203,279,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,15944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
337,Furniture and related products,0,0,0,0,0,0,112,621,224,10,458,232,1,92,58,0,70735,151,0,50,2,131,1,0,138,319,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,448,129,113,162,472,547,549,67,24,138,452,114053,0,130,4,108,234,82,1202,709,2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,588274,23,20,26,0,0,3303,29,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,16,0,0,83,163,0,0,0,241,1,518,222,0,63975,266,144,97,0,5680,532,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1736,39337,0,0,0,0,0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Paper products,0,0,0,0,0,0,42,90,65,97,176,0,3,0,0,0,93,316,0,324,0,143191,387,0,833,1603,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0
323,Printing and related support activities,0,0,0,0,0,0,3,0,0,0,30,0,77,0,0,0,0,257,0,67,15,685,68942,0,0,226,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,23137,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
324,Petroleum and coal products,0,0,0,167,0,0,41,0,79,535,0,9,0,0,0,0,0,0,0,25,0,10,0,229104,12727,27,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,23,0,0,49,18,58,112,79,554,1358,137,46,1,0,295,1518,0,0,122,5,4649,451029,2384,6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,20488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,27,269,229,101,906,1340,227,273,628,66,170,623,0,254,0,1275,116,4,1708,163828,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
42,Wholesale trade,0,440,0,0,0,0,2600,0,0,0,4,326,53,0,41,17,18,1457,1843,0,0,0,0,0,0,0,862595,0,0,0,0,0,0,0,0,0,33,422,103,0,0,0,0,0,0,0,0,0,0,7634,0,12757,1094,0,89,0,17,0,0,0,0,0,0,0,0,34239,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134730,0,0,0,0,0,0,7,0,0,520,189,0,0,0,0,3085,0,68,0,0,0,956,0,21,31,0,0,0,57,0,0,0,0,0,163,0,0,71164,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6907,0,0,0,0,0,0,0,0,0,140024,0,0,0,0,0,0,0,0,0,13,0,0,0,0,148,0,0,0,0,0,964,0,5,16,0,62,0,0,0,0,0,0,0,51,0,9853,298,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,1804,0,9,0,0,0,0,0,0,0,0,147553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,74,0,8,0,0,0,0,0,0,0,0,0,2189,3002,0,0,0,0,0,0,0
4A0,Other retail,161,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,0,0,1325,0,0,323,0,7,0,0,0,0,0,0,0,543623,0,0,0,0,0,0,1632,13,0,0,0,0,60,0,14,0,27,0,5967,0,1320,925,0,1345,0,125,309,0,0,0,0,166,0,8238,12222,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30517,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,207597,0,0,1359,2362,0,0,0,0,0,0,0,0,0,0,27,0,52,164,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,27676,0,202,0,0,0,0,0,0,0,0,0,0,1,0,0,3,49,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,271,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,41,171,0,245,231,51,0,122728,4111,0,0,0,0,0,0,5,0,0,0,85,0,125,1353,0,14,0,35,13,0,0,0,0,2,0,86,174,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,869,0,0,704,43093,0,0,0,0,0,0,0,0,0,0,1,0,78,85,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,0,0,0,474,0,0,0,259,0,0,0,0,0,0,0,0,167985,0,0,5158,0,0,0,0,0,0,21,0,13018,68726,0,668,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,4,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,165,0,0,0,0,0,0,0,0,0,126336,0,0,0,0,0,0,0,71,54,0,105,167,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2553,0,0,0,481,0,0,0,0,0,0,0,0,0,191,493458,345,0,0,0,0,0,0,2109,0,5479,67417,0,0,0,2,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,118,0,0,0,0,0,0,0,0,3454,0,162,58079,0,0,0,0,0,0,58,0,14933,7394,0,120,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,564414,47724,119,0,0,0,47144,0,3204,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959,299158,1025,0,0,0,0,0,1946,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,512373,0,0,436,0,266,4425,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71104,0,0,0,0,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,25290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165295,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,641030,0,0,56,30,0,0,0,0,0,0,0,0,0,3,53,0,61,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,2277,0,0,0,309,20,0,0,0,0,0,0,0,0,11,97,0,0,856,212959,0,68,7,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239235,210,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,0,0,0,385,0,0,0,0,0,0,0,0,1292,0,136,11084,0,0,0,0,0,0,0,0,165742,3562,0,2437,0,562,0,0,0,0,0,0,0,0,2041,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,1,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,0,13183,722875,0,1187,0,0,0,0,0,0,1,0,0,0,1041,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,2939,273009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,78,4,0,3843,4699,0,422111,243,1,4,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,70,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,6,101,0,0,55780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0
61,Educational services,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,53,18,0,2369,16329,0,0,0,145370,0,0,0,0,374,0,5213,5067,15,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,245,122,0,0,0,0,559656,0,361,0,0,0,0,217,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,1067,3325,0,0,0,0,6386,394626,729,0,0,0,0,1484,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,262,0,20,18,0,0,0,0,755,0,134522,70,0,0,0,283,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,18,0,0,0,0,155,0,509,105923,0,0,0,107,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,0,46,3670,0,0,0,42,0,0,0,0,85080,1794,1,1068,178,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,9,108,0,0,0,1616,0,0,0,0,147,65390,262,11116,611,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,6230,97,109,0,7,3,0,0,0,0,0,0,0,0,150,26954,94516,23832,111,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1367,526,413896,0,0,0,0,0,0,72,0
81,"Other services, except government",0,0,0,0,0,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,2340,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,60,324,0,548,1351,0,30,0,8,0,0,0,5,0,0,0,3220,459051,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,10,0,0,0,0,0,0,0,0,2106,13785,0,0,0,159,0,1011,0,0,14,0,0,0,0,408923,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,106,0,0,0,54,314,0,0,1,0,0,0,0,0,0,0,63,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,83,0,0,0,0,1977,11017,0,0,0,0,0,1315,0,0,0,0,0,0,0,0,219531,461,0,0,0,773
 GFE,Federal government enterprises,0,0,0,0,0,9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,106,0,0,0,0,648,0,0,615,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1932,1,0,0,68462,0,0,0,0
 GSLG,State and local general government,374,2183,0,287,0,800,13854,141,0,0,0,0,0,0,0,0,0,774,1109,0,859,389,1006,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,1,0,1521,0,0,0,16006,0,0,0,0,3329,34833,0,5885,10656,60340,17006,104047,0,2643,2278,1996,6469,12319,846,0,0,0,1127138,0,3051,0
 GSLE,State and local government enterprises,0,0,0,0,0,63964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,0,91,172,0,9364,0,7365,0,0,0,0,0,57,0,2,0,4653,11159,0,0,0,0,0,0,0,0,0,0,0,0,458,16917,0,0,1520,0,0,0,0,53616,0,0
