IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
334,Computer and electronic products,0,0,0,0,0,0,94,18,499,120,195,729,301008,642,3,2899,25,515,0,7,0,34,16,0,615,131,4513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10364,31002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,176,0,107,487,444,774,1370,95088,24,55,5,114,0,0,0,15,0,2,35,40,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,1481,0,76,134,1037,2242,686,761,303172,759,47,63,0,66,0,0,0,0,285,486,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0
3364OT,Other transportation equipment,0,0,0,0,0,0,2808,0,0,3,1137,2267,1341,704,286,214980,0,0,0,17,0,0,0,0,71,87,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,22947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0
337,Furniture and related products,0,0,0,0,0,0,1762,516,114,3,228,87,0,5,3,0,55024,225,0,113,25,12,3,0,30,128,1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,943,132,34,65,135,376,834,33,2,115,356,132583,0,290,67,177,157,5,972,395,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,762673,0,8,693,0,0,3128,1,5988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,209,0,0,2,14,0,0,0,23,2,82,111,0,42021,488,17,57,0,2322,98,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,16220,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Paper products,0,0,0,0,0,0,463,145,134,11,53,0,0,0,0,0,3,160,0,325,0,154170,630,0,1109,1456,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0
323,Printing and related support activities,0,0,0,0,0,0,22,0,0,0,7,0,107,0,0,0,0,243,0,158,737,254,58277,0,0,298,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,21934,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
324,Petroleum and coal products,0,0,0,265,0,0,607,0,101,1405,0,8,0,0,0,0,0,0,0,0,0,13,0,449081,26046,2,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,8,0,0,509,10,288,142,106,225,925,121,0,2,0,189,5682,0,0,175,6,695,563570,2885,15605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,371,524,249,41,771,602,141,155,194,53,211,549,0,610,0,919,168,54,882,156445,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0
42,Wholesale trade,0,675,0,0,0,0,3276,0,0,0,1,295,199,0,63,14,2,1327,3567,0,0,0,0,0,0,0,1006405,0,0,0,0,0,0,0,0,0,57,774,166,0,0,0,0,0,0,0,0,0,0,8492,0,16053,938,0,35,0,0,0,0,0,0,0,0,0,0,49710,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88035,0,0,0,0,0,0,39,0,0,343,301,0,0,0,0,2364,0,182,0,0,0,1183,0,25,19,0,0,0,41,0,0,0,0,0,231,0,0,60481,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8690,0,0,0,0,0,0,0,0,0,167628,0,0,0,0,0,0,0,0,0,24,0,0,0,0,651,0,0,0,0,0,1703,0,0,10,0,73,0,0,0,0,0,0,0,16,0,13045,33,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,2996,0,11,0,0,0,0,0,0,0,0,198338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,3,110,0,10,0,0,0,0,0,0,0,0,0,2861,2902,0,0,0,0,0,0,0
4A0,Other retail,134,0,0,0,0,0,2912,0,0,0,0,0,0,0,0,0,0,2048,0,0,249,0,26,0,0,0,0,0,0,0,627944,0,0,0,0,0,0,2773,18,0,0,0,0,79,0,1,0,0,0,3632,0,1257,693,0,1490,0,189,418,0,0,0,0,115,0,12266,12477,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47872,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226470,0,0,1739,3334,0,0,0,0,0,0,0,0,0,0,150,0,88,85,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,32,0,0,0,0,44756,0,293,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,622,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,12,246,0,1047,346,127,0,151763,4742,0,0,0,0,0,0,29,0,0,0,77,0,151,123,0,24,2,0,5,0,0,0,0,0,0,75,171,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1348,0,0,136,69380,0,0,0,0,0,0,0,0,0,0,6,0,144,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,665,0,0,0,155,0,0,0,0,0,0,0,0,198370,0,0,7929,0,0,0,0,0,0,17,0,14918,61982,0,553,0,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,36,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,479,0,0,0,0,0,0,0,0,0,124597,0,0,0,0,0,0,0,102,83,0,298,204,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612,0,0,0,1168,0,0,0,0,0,0,0,0,0,316,568920,0,0,0,0,0,0,0,3333,0,4357,75769,0,0,0,0,0,0,0,0,0,0,0,0,1537,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,95,0,0,0,0,0,0,0,0,5035,0,88,88395,0,0,0,0,0,0,50,0,13369,24882,0,103,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,590471,46045,748,0,0,0,47564,0,4385,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15137,382321,2406,0,0,0,0,0,3004,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,654601,0,0,0,0,299,5916,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98865,0,0,0,0,286,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576759,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,724758,0,0,93,110,0,0,0,0,0,0,0,0,0,0,55,0,78,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1941,0,0,0,420,13,0,0,0,0,0,0,0,0,20,498,0,0,1288,243145,0,119,7,0,0,0,3,0,0,0,0,0,0,0,0,1345,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275971,270,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454,0,0,0,1684,0,0,0,0,0,0,0,0,1230,0,120,21872,0,0,0,0,0,0,0,0,227844,5348,0,2536,0,990,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,2751,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,24,0,20957,978491,0,1477,0,0,0,0,0,0,6,0,0,0,908,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7832,3633,403671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,568,24,0,5238,4988,0,543484,36,8,5,0,0,52,0,0,0,0,5,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,139,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,38,70,0,0,72035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0
61,Educational services,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,226,119,0,3390,22010,0,0,0,218554,0,0,0,0,967,0,8584,4132,9,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4202,0,502,97,0,0,0,0,764170,0,231,0,0,0,0,198,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,1648,3870,0,0,0,0,2384,587823,75,0,0,0,0,2756,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,10,14,0,0,0,0,804,0,184759,341,0,0,0,542,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0,0,0,119,0,2351,146560,0,0,0,0,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087,0,24,5624,0,0,0,30,0,0,0,0,117213,2451,3,2230,256,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,41,148,0,0,0,1315,0,0,0,0,176,92071,401,13193,794,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,7834,674,779,0,30,1,0,0,0,0,0,0,0,0,1009,25004,110022,28732,795,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,872,142,517506,0,0,0,0,0,0,100,0
81,"Other services, except government",0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,4409,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,304,258,0,496,899,0,0,0,3,0,0,0,34,0,0,0,4346,513999,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,14,0,0,0,0,0,0,0,0,2208,19224,0,0,0,236,0,1501,0,0,21,0,0,0,0,613288,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,204,0,0,0,104,405,0,0,1,0,0,0,0,0,0,0,121,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,159,0,0,0,0,2557,12409,0,0,0,0,0,1808,0,0,0,0,0,0,0,0,320414,886,0,0,0,2064
 GFE,Federal government enterprises,0,0,0,0,0,13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519,0,0,0,0,0,0,0,0,0,118,0,0,0,0,1114,0,0,768,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2369,1,0,0,75145,0,0,0,0
 GSLG,State and local general government,501,2928,0,384,0,1074,18721,189,0,0,0,0,0,0,0,0,0,1039,1487,0,1152,522,1349,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,1,0,2040,0,0,0,21472,0,0,0,0,4439,41715,0,7894,14295,77608,21974,144519,0,3545,3056,2678,8677,16526,1134,0,0,0,1508359,0,4093,0
 GSLE,State and local government enterprises,0,0,0,0,0,90961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263,0,140,204,0,12925,0,9939,0,0,0,0,0,23,0,1,0,5659,18555,0,0,0,0,0,0,0,0,0,0,0,0,405,25998,0,0,2800,0,0,0,0,73308,0,0
