IOCode,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Motor vehicle and parts dealers,Food and beverage stores,General merchandise stores,Other retail,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Housing Services,Other Real Estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government (defense),Federal general government (nondefense),Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods /1/",Noncomparable imports and rest-of-the-world adjustment /2/
332,Fabricated metal products,0,0,0,0,0,0,2242,196,377,5620,226819,4247,985,264,2210,596,291,429,0,22,44,61,31,0,310,1913,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,951,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,513,0
333,Machinery,0,0,0,0,0,0,727,0,181,509,3557,236858,2210,2284,3085,598,251,447,24,0,0,9,0,0,781,336,5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,3440,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163,0
334,Computer and electronic products,0,0,0,0,0,0,66,5,39,99,381,1361,396354,1488,568,1822,260,1393,0,148,0,117,227,0,1267,314,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5489,29691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
335,"Electrical equipment, appliances, and components",0,0,0,0,0,0,71,0,80,1811,1211,873,2413,99074,695,188,11,123,0,0,0,46,0,48,265,122,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
3361MV,"Motor vehicles, bodies and trailers, and parts",0,0,0,0,0,0,445,0,39,281,888,1300,4277,232,436734,131,13,3,0,5,0,0,0,0,67,267,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0
3364OT,Other transportation equipment,0,0,0,0,0,0,495,0,0,3,562,2990,928,929,441,160286,0,0,0,132,0,0,0,0,88,151,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,11910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
337,Furniture and related products,0,0,0,0,0,0,289,365,76,2,462,124,1,69,107,0,67547,49,0,171,9,102,0,0,465,402,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Miscellaneous manufacturing,0,0,0,0,0,0,702,49,219,306,921,471,301,84,59,130,362,99708,0,305,109,103,108,108,996,784,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
311FT,Food and beverage and tobacco products,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,559591,162,458,37,0,0,5954,92,6442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT,Textile mills and textile product mills,0,0,0,0,0,0,36,0,0,16,56,0,0,0,789,0,243,69,0,69210,926,61,21,0,4500,253,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
315AL,Apparel and leather and allied products,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1080,52346,0,0,0,0,0,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
322,Paper products,0,0,0,0,0,0,105,47,18,82,224,0,5,0,0,0,94,337,0,900,0,148192,409,0,1203,1771,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0
323,Printing and related support activities,0,0,0,0,0,0,23,0,0,0,12,0,246,0,0,0,0,394,0,91,255,791,72306,0,0,217,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,28641,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
324,Petroleum and coal products,0,0,0,188,0,0,84,0,138,498,0,22,0,0,0,0,0,0,0,82,0,12,0,202555,11158,74,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Chemical products,0,0,0,88,0,0,150,25,35,77,229,411,2361,105,136,0,0,521,1038,0,0,133,3,6573,402008,2950,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,18149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Plastics and rubber products,0,0,0,0,0,0,86,85,57,731,768,1083,401,255,1217,197,175,652,0,580,0,1055,91,0,2274,156256,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0
42,Wholesale trade,0,414,0,0,0,0,2571,0,0,0,4,351,51,0,74,18,21,1459,3113,0,0,0,0,0,0,0,796867,0,0,0,0,0,0,0,0,0,26,428,85,0,0,0,0,0,0,0,0,0,0,9996,0,14245,1045,0,105,0,21,0,0,0,0,0,0,0,0,31745,0,0,0,0,0,0,0
441,Motor vehicle and parts dealers,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99615,0,0,0,0,0,0,2,0,0,516,149,0,0,0,0,2928,0,22,0,0,0,964,0,25,30,0,0,0,55,0,0,0,0,0,156,0,0,71259,0,0,0,0,0,0,0
445,Food and beverage stores,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6516,0,0,0,0,0,0,0,0,0,135842,0,0,0,0,0,0,0,0,0,10,0,0,0,0,45,0,0,0,0,0,742,0,11,15,0,67,0,0,0,0,0,0,0,60,0,8267,351,0,0,0,0,0,0,0
452,General merchandise stores,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,1283,0,7,0,0,0,0,0,0,0,0,129375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,93,180,0,19,0,0,0,0,0,0,0,0,0,2047,3218,0,0,0,0,0,0,0
4A0,Other retail,181,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,1094,0,0,297,0,29,0,0,0,0,0,0,0,490739,0,0,0,0,0,0,1384,11,0,0,0,0,52,0,14,0,43,0,5887,0,1519,851,0,1443,0,121,300,0,0,0,0,191,0,7242,11700,0,0,0,0,0,0,0
481,Air transportation,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Rail transportation,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Water transportation,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27183,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,34,0,11,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
484,Truck transportation,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,198295,0,0,1276,2190,0,0,0,0,0,0,0,0,0,0,0,0,60,170,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,Transit and ground passenger transportation,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,26418,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
486,Pipeline transportation,0,0,0,0,0,962,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487OS,Other transportation and support activities,0,5,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,46,154,0,77,181,36,0,111905,3662,0,0,0,0,0,0,0,0,0,0,85,0,108,2052,0,11,0,41,15,0,0,0,0,2,0,97,111,0,0,0,0,0,0,0
493,Warehousing and storage,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,735,0,0,724,34297,0,0,0,0,0,0,0,0,0,0,0,0,65,85,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
511,"Publishing industries, except internet (includes software)",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,0,0,502,0,0,0,301,0,0,0,0,0,0,0,0,172005,0,0,4636,0,0,0,0,0,0,22,0,12732,65655,0,705,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Motion picture and sound recording industries,0,0,0,0,0,0,12,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,100,0,0,0,0,0,0,0,0,0,111174,0,0,0,0,0,0,0,59,43,0,148,131,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
513,Broadcasting and telecommunications,0,0,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,340,0,0,0,0,0,0,0,0,0,417,501540,389,0,0,0,0,0,0,2272,0,5559,63184,0,0,0,3,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0
514,"Data processing, internet publishing, and other information services",0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,126,0,0,0,0,0,0,0,0,2858,0,161,53395,0,0,0,0,0,0,60,0,13702,5991,0,126,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521CI,"Federal Reserve banks, credit intermediation, and related activities",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,495788,38899,0,0,0,0,62353,0,3165,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"Securities, commodity contracts, and investments",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7193,303888,677,0,0,0,0,0,1863,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Insurance carriers and related activities,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,451773,0,0,636,0,180,4580,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Funds, trusts, and other financial vehicles",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82292,0,0,0,0,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS,Housing Services,0,0,0,0,0,0,23363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074249,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE,Other Real Estate,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504978,0,0,79,23,0,0,0,0,0,0,0,0,0,4,55,0,463,0,0,0,0,0,0,0
532RL,Rental and leasing services and lessors of intangible assets,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,2171,0,0,0,277,21,0,0,0,0,0,0,0,0,6,0,0,0,794,203486,0,110,10,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0
5411,Legal services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204964,222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,Computer systems design and related services,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6428,0,0,0,450,0,0,0,0,0,0,0,0,1459,0,161,11606,0,0,0,0,0,0,0,0,174483,3444,0,2778,0,587,0,0,0,0,0,0,0,0,3262,0,0,0,0,0,0,0
5412OP,"Miscellaneous professional, scientific, and technical services",0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,11363,691944,0,896,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0
55,Management of companies and enterprises,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,3371,251218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,Administrative and support services,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,3781,4596,0,405980,255,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
562,Waste management and remediation services,0,0,95,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,107,0,0,51807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0
61,Educational services,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,1493,13936,0,0,0,130845,0,0,0,0,337,0,4378,5107,15,0,0,0,0,0,0,0
621,Ambulatory health care services,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,0,187,111,0,0,0,0,486735,0,355,0,0,0,0,178,0,0,0,0,0,0,0,0
622,Hospitals,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,1038,2860,0,0,0,0,5906,333065,750,0,0,0,0,1210,0,0,0,0,0,0,0,0
623,Nursing and residential care facilities,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,282,0,27,16,0,0,0,0,691,0,118607,11,0,0,0,237,0,0,0,0,0,0,0,0
624,Social assistance,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,17,0,0,0,0,146,0,189,93438,0,0,0,151,0,0,0,0,0,0,0,0
711AS,"Performing arts, spectator sports, museums, and related activities",0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354,0,57,3199,0,0,0,45,0,0,0,0,71666,1460,1,837,165,0,0,0,0,0,0,0
713,"Amusements, gambling, and recreation industries",0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,10,104,0,0,0,1855,0,0,0,0,146,58115,263,10491,563,0,0,0,0,0,0,0
721,Accommodation,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6045,0,0,0,6,3,0,0,0,0,0,0,0,0,0,23901,90510,22669,0,0,0,0,0,0,0,0
722,Food services and drinking places,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1315,606,374325,0,0,0,0,0,0,75,0
81,"Other services, except government",0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,523,1469,0,38,0,9,0,0,0,0,0,0,0,2488,433024,0,0,0,0,0,0,0
GFGD,Federal general government (defense),0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,0,0,0,0,0,0,1487,11785,0,0,0,132,0,839,0,0,12,0,0,0,0,325059,0,0,0,0,0,0
GFGN,Federal general government (nondefense),0,104,0,0,0,53,226,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,81,0,0,0,0,2382,9699,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,180332,451,0,0,0,700
 GFE,Federal government enterprises,0,0,0,0,0,10538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,0,0,0,0,0,0,0,0,100,0,0,0,0,384,0,0,638,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1780,1,0,0,66264,0,0,0,0
 GSLG,State and local general government,340,1985,0,261,0,728,13496,128,0,0,0,0,0,0,0,0,0,704,1008,0,781,354,915,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,1,0,1384,0,0,0,14560,0,0,0,0,3167,30633,0,5353,9693,54888,15469,93424,0,2404,2073,1816,5884,11206,769,0,0,0,1039740,0,2775,0
 GSLE,State and local government enterprises,0,0,0,0,0,60013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,87,157,0,8869,0,6694,0,0,0,0,0,60,0,0,0,4244,9770,0,0,0,0,0,0,0,0,0,0,0,0,461,12631,0,0,1388,0,0,0,0,48614,0,0
